,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
175,Mere Angne Mein,Neha Kakkar,spotify:track:4jnu5AGBIup4j0gm1v13f2,0.752,0.944,1,-3.37,1,0.0683,0.0506,0,0.225,0.737,131.072,audio_features,4jnu5AGBIup4j0gm1v13f2,spotify:track:4jnu5AGBIup4j0gm1v13f2,https://api.spotify.com/v1/tracks/4jnu5AGBIup4j0gm1v13f2,https://api.spotify.com/v1/audio-analysis/4jnu5AGBIup4j0gm1v13f2,187954,4
176,Luck Di Kasam,Ramji Gulati,spotify:track:0jl02isqm5lvgTx96xbtkH,0.722,0.725,1,-6.754,0,0.0722,0.288,2e-06,0.0444,0.639,176.002,audio_features,0jl02isqm5lvgTx96xbtkH,spotify:track:0jl02isqm5lvgTx96xbtkH,https://api.spotify.com/v1/tracks/0jl02isqm5lvgTx96xbtkH,https://api.spotify.com/v1/audio-analysis/0jl02isqm5lvgTx96xbtkH,176281,4
177,Chale Aana,Armaan Malik,spotify:track:4clW7QGXTCYU5F5dTyfFJ2,0.368,0.587,6,-6.676,0,0.0378,0.309,0,0.149,0.391,143.687,audio_features,4clW7QGXTCYU5F5dTyfFJ2,spotify:track:4clW7QGXTCYU5F5dTyfFJ2,https://api.spotify.com/v1/tracks/4clW7QGXTCYU5F5dTyfFJ2,https://api.spotify.com/v1/audio-analysis/4clW7QGXTCYU5F5dTyfFJ2,271023,4
178,Kamli,Pritam,spotify:track:2QY6SJXVnBFaqxOZhC1Fuu,0.619,0.925,7,-6.215,0,0.103,0.162,0,0.255,0.738,175.117,audio_features,2QY6SJXVnBFaqxOZhC1Fuu,spotify:track:2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/tracks/2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/audio-analysis/2QY6SJXVnBFaqxOZhC1Fuu,235102,4
179,Chikni Chameli,Ajay-Atul,spotify:track:1vSXwYeKnzsVvekSpqVabx,0.693,0.956,1,-5.012,0,0.071,0.289,0,0.294,0.665,90.005,audio_features,1vSXwYeKnzsVvekSpqVabx,spotify:track:1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/tracks/1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/audio-analysis/1vSXwYeKnzsVvekSpqVabx,301587,4
180,Dhoom Machale Dhoom,Pritam,spotify:track:1OBOW5jFnqpieVQFsxu2P9,0.7,0.899,1,-8.262,1,0.117,0.096,1.38e-05,0.327,0.674,109.994,audio_features,1OBOW5jFnqpieVQFsxu2P9,spotify:track:1OBOW5jFnqpieVQFsxu2P9,https://api.spotify.com/v1/tracks/1OBOW5jFnqpieVQFsxu2P9,https://api.spotify.com/v1/audio-analysis/1OBOW5jFnqpieVQFsxu2P9,235625,4
181,Crazy Kiya Re,Pritam,spotify:track:0se928CIhZPlfVGi3A6zrx,0.759,0.938,11,-5.387,1,0.123,0.143,3.97e-06,0.402,0.81,92.017,audio_features,0se928CIhZPlfVGi3A6zrx,spotify:track:0se928CIhZPlfVGi3A6zrx,https://api.spotify.com/v1/tracks/0se928CIhZPlfVGi3A6zrx,https://api.spotify.com/v1/audio-analysis/0se928CIhZPlfVGi3A6zrx,294505,4
182,O O Jaane Jaana,Kamaal Khan,spotify:track:7fl15uWBpbKrzrmEm48ZyP,0.781,0.766,7,-8.728,1,0.0564,0.122,0.000104,0.121,0.798,106.193,audio_features,7fl15uWBpbKrzrmEm48ZyP,spotify:track:7fl15uWBpbKrzrmEm48ZyP,https://api.spotify.com/v1/tracks/7fl15uWBpbKrzrmEm48ZyP,https://api.spotify.com/v1/audio-analysis/7fl15uWBpbKrzrmEm48ZyP,345240,4
183,Dhoom Again,Pritam,spotify:track:5IUP91X8fKfJnWQgCHT9dN,0.831,0.932,7,-6.251,1,0.221,0.164,0,0.383,0.571,99.97,audio_features,5IUP91X8fKfJnWQgCHT9dN,spotify:track:5IUP91X8fKfJnWQgCHT9dN,https://api.spotify.com/v1/tracks/5IUP91X8fKfJnWQgCHT9dN,https://api.spotify.com/v1/audio-analysis/5IUP91X8fKfJnWQgCHT9dN,302707,4
184,Ishq Shava,A.R. Rahman,spotify:track:3RTL7zAwEu9vi5F4M9zeX1,0.731,0.9,6,-7.66,0,0.0466,0.126,0.0256,0.0722,0.963,143.991,audio_features,3RTL7zAwEu9vi5F4M9zeX1,spotify:track:3RTL7zAwEu9vi5F4M9zeX1,https://api.spotify.com/v1/tracks/3RTL7zAwEu9vi5F4M9zeX1,https://api.spotify.com/v1/audio-analysis/3RTL7zAwEu9vi5F4M9zeX1,270315,4
185,Ik Vaari Aa,Pritam,spotify:track:7fyiYhn7STpHvT5g0lbncC,0.512,0.752,4,-4.857,0,0.0534,0.305,0,0.708,0.428,127.965,audio_features,7fyiYhn7STpHvT5g0lbncC,spotify:track:7fyiYhn7STpHvT5g0lbncC,https://api.spotify.com/v1/tracks/7fyiYhn7STpHvT5g0lbncC,https://api.spotify.com/v1/audio-analysis/7fyiYhn7STpHvT5g0lbncC,274687,4
186,You Are My Soniya,Sandesh Shandilya,spotify:track:6SDH3mp9sQCNJDfDDpQTTo,0.853,0.785,8,-6.08,1,0.0619,0.29,0,0.0589,0.786,106.046,audio_features,6SDH3mp9sQCNJDfDDpQTTo,spotify:track:6SDH3mp9sQCNJDfDDpQTTo,https://api.spotify.com/v1/tracks/6SDH3mp9sQCNJDfDDpQTTo,https://api.spotify.com/v1/audio-analysis/6SDH3mp9sQCNJDfDDpQTTo,343613,4
187,Main Hoon Hero Tera (Sad Version),Armaan Malik,spotify:track:7AILi7PCizdNrnOcbAkDmo,0.215,0.147,10,-14.797,1,0.0379,0.864,0,0.094,0.145,85.12,audio_features,7AILi7PCizdNrnOcbAkDmo,spotify:track:7AILi7PCizdNrnOcbAkDmo,https://api.spotify.com/v1/tracks/7AILi7PCizdNrnOcbAkDmo,https://api.spotify.com/v1/audio-analysis/7AILi7PCizdNrnOcbAkDmo,152230,4
188,Bol Do Na Zara,Armaan Malik,spotify:track:6eO9LvEiMqh1CAsa6y3wXP,0.545,0.473,11,-8.259,0,0.0312,0.284,0,0.0871,0.195,130.0,audio_features,6eO9LvEiMqh1CAsa6y3wXP,spotify:track:6eO9LvEiMqh1CAsa6y3wXP,https://api.spotify.com/v1/tracks/6eO9LvEiMqh1CAsa6y3wXP,https://api.spotify.com/v1/audio-analysis/6eO9LvEiMqh1CAsa6y3wXP,292827,3
189,Pyaar Tenu Karda Gabru,Romy,spotify:track:2n5NhaIGI3d9qs4GkFmmji,0.808,0.901,1,-1.944,1,0.0907,0.0205,0.000762,0.262,0.709,93.026,audio_features,2n5NhaIGI3d9qs4GkFmmji,spotify:track:2n5NhaIGI3d9qs4GkFmmji,https://api.spotify.com/v1/tracks/2n5NhaIGI3d9qs4GkFmmji,https://api.spotify.com/v1/audio-analysis/2n5NhaIGI3d9qs4GkFmmji,165582,4
190,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,spotify:track:57jOEZtoLQK4zF2x55bdkp,0.718,0.382,7,-8.237,1,0.0466,0.585,0,0.128,0.499,87.029,audio_features,57jOEZtoLQK4zF2x55bdkp,spotify:track:57jOEZtoLQK4zF2x55bdkp,https://api.spotify.com/v1/tracks/57jOEZtoLQK4zF2x55bdkp,https://api.spotify.com/v1/audio-analysis/57jOEZtoLQK4zF2x55bdkp,200992,4
191,Humdard,Arijit Singh,spotify:track:1OEmd2iXU8pWG7CrKNpGUg,0.572,0.541,5,-6.45,1,0.0245,0.759,0,0.111,0.266,87.01,audio_features,1OEmd2iXU8pWG7CrKNpGUg,spotify:track:1OEmd2iXU8pWG7CrKNpGUg,https://api.spotify.com/v1/tracks/1OEmd2iXU8pWG7CrKNpGUg,https://api.spotify.com/v1/audio-analysis/1OEmd2iXU8pWG7CrKNpGUg,260590,4
192,Genda Phool (feat. Payal Dev),Badshah,spotify:track:0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,1,-8.394,1,0.0734,0.132,0.00146,0.0704,0.837,116.977,audio_features,0gzu5mm36VJH2Zqu8sQPTf,spotify:track:0gzu5mm36VJH2Zqu8sQPTf,https://api.spotify.com/v1/tracks/0gzu5mm36VJH2Zqu8sQPTf,https://api.spotify.com/v1/audio-analysis/0gzu5mm36VJH2Zqu8sQPTf,170769,4
193,O Khuda,Amaal Mallik,spotify:track:5bdX7jiXtSbHX35pgxJo8p,0.358,0.479,4,-5.879,0,0.0286,0.511,9.72e-06,0.435,0.333,121.467,audio_features,5bdX7jiXtSbHX35pgxJo8p,spotify:track:5bdX7jiXtSbHX35pgxJo8p,https://api.spotify.com/v1/tracks/5bdX7jiXtSbHX35pgxJo8p,https://api.spotify.com/v1/audio-analysis/5bdX7jiXtSbHX35pgxJo8p,307451,4
194,Ek Pal Ka Jeena,Lucky Ali,spotify:track:2YOEKFkS1IWFmZglZx2M3f,0.676,0.798,6,-9.493,0,0.0475,0.0503,3.96e-05,0.0371,0.833,103.98,audio_features,2YOEKFkS1IWFmZglZx2M3f,spotify:track:2YOEKFkS1IWFmZglZx2M3f,https://api.spotify.com/v1/tracks/2YOEKFkS1IWFmZglZx2M3f,https://api.spotify.com/v1/audio-analysis/2YOEKFkS1IWFmZglZx2M3f,397427,4
195,Subhanallah,Pritam,spotify:track:0GQngE2rOYvlKwEQjTAsP8,0.302,0.493,9,-5.038,1,0.0451,0.455,0,0.134,0.457,88.904,audio_features,0GQngE2rOYvlKwEQjTAsP8,spotify:track:0GQngE2rOYvlKwEQjTAsP8,https://api.spotify.com/v1/tracks/0GQngE2rOYvlKwEQjTAsP8,https://api.spotify.com/v1/audio-analysis/0GQngE2rOYvlKwEQjTAsP8,249707,4
196,"Malhari (From ""Bajirao Mastani"")",Vishal Dadlani,spotify:track:7EvAlx0lOLbZgCKH50wnUU,0.507,0.932,1,-4.501,0,0.0762,0.0592,0,0.302,0.311,114.961,audio_features,7EvAlx0lOLbZgCKH50wnUU,spotify:track:7EvAlx0lOLbZgCKH50wnUU,https://api.spotify.com/v1/tracks/7EvAlx0lOLbZgCKH50wnUU,https://api.spotify.com/v1/audio-analysis/7EvAlx0lOLbZgCKH50wnUU,244048,3
197,Beyhadh - Title Track,Rahul Jain,spotify:track:7m3xo7jerWwe5B32MR8cww,0.33,0.443,1,-8.149,1,0.0361,0.744,0,0.119,0.101,130.893,audio_features,7m3xo7jerWwe5B32MR8cww,spotify:track:7m3xo7jerWwe5B32MR8cww,https://api.spotify.com/v1/tracks/7m3xo7jerWwe5B32MR8cww,https://api.spotify.com/v1/audio-analysis/7m3xo7jerWwe5B32MR8cww,276561,4
198,Dance Ke Legend,Meet Bros.,spotify:track:4bQyesIj0PjREfvFIQL0Lv,0.726,0.946,11,-2.479,0,0.0455,0.00899,0.000737,0.284,0.779,105.035,audio_features,4bQyesIj0PjREfvFIQL0Lv,spotify:track:4bQyesIj0PjREfvFIQL0Lv,https://api.spotify.com/v1/tracks/4bQyesIj0PjREfvFIQL0Lv,https://api.spotify.com/v1/audio-analysis/4bQyesIj0PjREfvFIQL0Lv,240014,4
199,Dilli Ki Ladki,Tanzeel Khan,spotify:track:6Rkctd3ROA2e9BB7AZEIRu,0.71,0.411,9,-10.782,1,0.179,0.665,0,0.102,0.621,75.004,audio_features,6Rkctd3ROA2e9BB7AZEIRu,spotify:track:6Rkctd3ROA2e9BB7AZEIRu,https://api.spotify.com/v1/tracks/6Rkctd3ROA2e9BB7AZEIRu,https://api.spotify.com/v1/audio-analysis/6Rkctd3ROA2e9BB7AZEIRu,128000,4
200,Ae Dil Hai Mushkil Title Track,Pritam,spotify:track:1UWacd8x8tPPwmrPB1MoBI,0.495,0.654,3,-6.639,0,0.0679,0.713,0,0.165,0.35,123.896,audio_features,1UWacd8x8tPPwmrPB1MoBI,spotify:track:1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/tracks/1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/audio-analysis/1UWacd8x8tPPwmrPB1MoBI,269032,4
201,Wajah Tum Ho,Armaan Malik,spotify:track:4RzaXbufKNBwaFuzJhGur5,0.6,0.684,5,-6.179,0,0.0257,0.342,1.53e-05,0.115,0.241,103.951,audio_features,4RzaXbufKNBwaFuzJhGur5,spotify:track:4RzaXbufKNBwaFuzJhGur5,https://api.spotify.com/v1/tracks/4RzaXbufKNBwaFuzJhGur5,https://api.spotify.com/v1/audio-analysis/4RzaXbufKNBwaFuzJhGur5,357634,4
202,Hasi Ban,Naya Sitara,spotify:track:0LBf0AFADAyn09LmNg5vu7,0.346,0.584,7,-7.1,1,0.0292,0.231,1.09e-05,0.118,0.424,144.798,audio_features,0LBf0AFADAyn09LmNg5vu7,spotify:track:0LBf0AFADAyn09LmNg5vu7,https://api.spotify.com/v1/tracks/0LBf0AFADAyn09LmNg5vu7,https://api.spotify.com/v1/audio-analysis/0LBf0AFADAyn09LmNg5vu7,206680,4
203,Baarish,Ash King,spotify:track:16BGhwv8wYXkv2mMJF7ryv,0.465,0.769,0,-3.209,1,0.0325,0.581,0,0.108,0.473,87.961,audio_features,16BGhwv8wYXkv2mMJF7ryv,spotify:track:16BGhwv8wYXkv2mMJF7ryv,https://api.spotify.com/v1/tracks/16BGhwv8wYXkv2mMJF7ryv,https://api.spotify.com/v1/audio-analysis/16BGhwv8wYXkv2mMJF7ryv,276380,4
204,Paas Aao,Armaan Malik,spotify:track:41cocOczA8e3Ap7clJxT2I,0.587,0.769,11,-4.193,0,0.034,0.0328,0,0.103,0.668,129.013,audio_features,41cocOczA8e3Ap7clJxT2I,spotify:track:41cocOczA8e3Ap7clJxT2I,https://api.spotify.com/v1/tracks/41cocOczA8e3Ap7clJxT2I,https://api.spotify.com/v1/audio-analysis/41cocOczA8e3Ap7clJxT2I,230848,4
205,"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa,spotify:track:2Wu9PNpLUCBl3W1GaPqkhl,0.816,0.922,11,-2.963,0,0.149,0.178,0,0.373,0.887,95.006,audio_features,2Wu9PNpLUCBl3W1GaPqkhl,spotify:track:2Wu9PNpLUCBl3W1GaPqkhl,https://api.spotify.com/v1/tracks/2Wu9PNpLUCBl3W1GaPqkhl,https://api.spotify.com/v1/audio-analysis/2Wu9PNpLUCBl3W1GaPqkhl,198026,4
206,Pallo Latke,Jyotica Tangri,spotify:track:6JNluWWlzWmrW1LKR5X2SN,0.759,0.903,4,-6.132,0,0.0725,0.0605,6.29e-06,0.232,0.628,110.004,audio_features,6JNluWWlzWmrW1LKR5X2SN,spotify:track:6JNluWWlzWmrW1LKR5X2SN,https://api.spotify.com/v1/tracks/6JNluWWlzWmrW1LKR5X2SN,https://api.spotify.com/v1/audio-analysis/6JNluWWlzWmrW1LKR5X2SN,296829,4
207,"Bezubaan Kab Se (From ""Street Dancer 3D"")",Siddharth Basrur,spotify:track:1WzOH0E1W1z5jcLluumQGE,0.747,0.865,7,-5.991,1,0.0451,0.00279,0.00058,0.0764,0.209,124.985,audio_features,1WzOH0E1W1z5jcLluumQGE,spotify:track:1WzOH0E1W1z5jcLluumQGE,https://api.spotify.com/v1/tracks/1WzOH0E1W1z5jcLluumQGE,https://api.spotify.com/v1/audio-analysis/1WzOH0E1W1z5jcLluumQGE,271279,4
208,"Sip Sip 2.0 (From ""Street Dancer 3D"")",Garry Sandhu,spotify:track:7Jo4yv6Iiwxla5z10lE1L9,0.842,0.877,5,-2.134,0,0.177,0.114,0.000225,0.0824,0.506,93.991,audio_features,7Jo4yv6Iiwxla5z10lE1L9,spotify:track:7Jo4yv6Iiwxla5z10lE1L9,https://api.spotify.com/v1/tracks/7Jo4yv6Iiwxla5z10lE1L9,https://api.spotify.com/v1/audio-analysis/7Jo4yv6Iiwxla5z10lE1L9,219970,4
209,Agar Tum Saath Ho,Alka Yagnik,spotify:track:3hkC9EHFZNQPXrtl8WPHnX,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,3hkC9EHFZNQPXrtl8WPHnX,spotify:track:3hkC9EHFZNQPXrtl8WPHnX,https://api.spotify.com/v1/tracks/3hkC9EHFZNQPXrtl8WPHnX,https://api.spotify.com/v1/audio-analysis/3hkC9EHFZNQPXrtl8WPHnX,341055,4
210,Udi Udi Jaye,Sukhwinder Singh,spotify:track:40BjkQhSOqS7j8Z0JHiF07,0.507,0.752,2,-4.337,1,0.19,0.52,0,0.258,0.953,124.96,audio_features,40BjkQhSOqS7j8Z0JHiF07,spotify:track:40BjkQhSOqS7j8Z0JHiF07,https://api.spotify.com/v1/tracks/40BjkQhSOqS7j8Z0JHiF07,https://api.spotify.com/v1/audio-analysis/40BjkQhSOqS7j8Z0JHiF07,260507,4
211,Jashn-e-Ishqa,Sohail Sen,spotify:track:4MJBN7CfGnOY5GZ76LGbgd,0.681,0.9,2,-5.232,0,0.0525,0.172,0,0.142,0.731,105.973,audio_features,4MJBN7CfGnOY5GZ76LGbgd,spotify:track:4MJBN7CfGnOY5GZ76LGbgd,https://api.spotify.com/v1/tracks/4MJBN7CfGnOY5GZ76LGbgd,https://api.spotify.com/v1/audio-analysis/4MJBN7CfGnOY5GZ76LGbgd,261616,4
212,Kaun Tujhe,Palak Muchhal,spotify:track:5T2ZZiBMDGh3TZDUbxg4rV,0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,audio_features,5T2ZZiBMDGh3TZDUbxg4rV,spotify:track:5T2ZZiBMDGh3TZDUbxg4rV,https://api.spotify.com/v1/tracks/5T2ZZiBMDGh3TZDUbxg4rV,https://api.spotify.com/v1/audio-analysis/5T2ZZiBMDGh3TZDUbxg4rV,241449,4
213,Jab Tak,Armaan Malik,spotify:track:35RWttZt8zGGzT0mWtlXpn,0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,audio_features,35RWttZt8zGGzT0mWtlXpn,spotify:track:35RWttZt8zGGzT0mWtlXpn,https://api.spotify.com/v1/tracks/35RWttZt8zGGzT0mWtlXpn,https://api.spotify.com/v1/audio-analysis/35RWttZt8zGGzT0mWtlXpn,174039,4
214,Khairiyat,Pritam,spotify:track:5O932cZmzOZGOGZz9RHx20,0.534,0.481,0,-9.016,0,0.0412,0.697,0,0.142,0.293,124.914,audio_features,5O932cZmzOZGOGZz9RHx20,spotify:track:5O932cZmzOZGOGZz9RHx20,https://api.spotify.com/v1/tracks/5O932cZmzOZGOGZz9RHx20,https://api.spotify.com/v1/audio-analysis/5O932cZmzOZGOGZz9RHx20,280282,4
215,Loca,Yo Yo Honey Singh,spotify:track:10Hks1iBOnKIIhouOI4rrk,0.937,0.851,0,-3.81,1,0.0642,0.0251,0,0.0704,0.655,111.973,audio_features,10Hks1iBOnKIIhouOI4rrk,spotify:track:10Hks1iBOnKIIhouOI4rrk,https://api.spotify.com/v1/tracks/10Hks1iBOnKIIhouOI4rrk,https://api.spotify.com/v1/audio-analysis/10Hks1iBOnKIIhouOI4rrk,210489,4
216,Tu Jaanta Nahi,Javed-Mohsin,spotify:track:2IWEcT5C0bXTxWtUfgAi8q,0.523,0.808,1,-8.166,1,0.273,0.00727,0,0.407,0.556,189.995,audio_features,2IWEcT5C0bXTxWtUfgAi8q,spotify:track:2IWEcT5C0bXTxWtUfgAi8q,https://api.spotify.com/v1/tracks/2IWEcT5C0bXTxWtUfgAi8q,https://api.spotify.com/v1/audio-analysis/2IWEcT5C0bXTxWtUfgAi8q,159158,4
217,Black Car,Javed-Mohsin,spotify:track:21mYH2TPs5IWGkFSHvLufJ,0.824,0.652,8,-8.664,0,0.148,0.0729,0,0.46,0.434,99.976,audio_features,21mYH2TPs5IWGkFSHvLufJ,spotify:track:21mYH2TPs5IWGkFSHvLufJ,https://api.spotify.com/v1/tracks/21mYH2TPs5IWGkFSHvLufJ,https://api.spotify.com/v1/audio-analysis/21mYH2TPs5IWGkFSHvLufJ,165600,4
218,City Slums (feat. DIVINE),Raja Kumari,spotify:track:6xzQ1uSk2Rzz6Xdf8xBnWn,0.777,0.796,5,-3.528,1,0.182,0.00387,1.24e-05,0.0852,0.768,166.97,audio_features,6xzQ1uSk2Rzz6Xdf8xBnWn,spotify:track:6xzQ1uSk2Rzz6Xdf8xBnWn,https://api.spotify.com/v1/tracks/6xzQ1uSk2Rzz6Xdf8xBnWn,https://api.spotify.com/v1/audio-analysis/6xzQ1uSk2Rzz6Xdf8xBnWn,227990,4
219,"Jee Karda (From ""Badlapur)",Divya Kumar,spotify:track:6d1VAGIsaxCDMaQfVdLtRC,0.547,0.705,11,-7.873,0,0.0356,0.157,0,0.109,0.384,140.008,audio_features,6d1VAGIsaxCDMaQfVdLtRC,spotify:track:6d1VAGIsaxCDMaQfVdLtRC,https://api.spotify.com/v1/tracks/6d1VAGIsaxCDMaQfVdLtRC,https://api.spotify.com/v1/audio-analysis/6d1VAGIsaxCDMaQfVdLtRC,240999,4
220,Mundiyan,Navraj Hans,spotify:track:1gzbyTeCNZkgicRGX9TXl6,0.714,0.807,1,-5.482,1,0.0944,0.0261,0.00096,0.058,0.721,98.086,audio_features,1gzbyTeCNZkgicRGX9TXl6,spotify:track:1gzbyTeCNZkgicRGX9TXl6,https://api.spotify.com/v1/tracks/1gzbyTeCNZkgicRGX9TXl6,https://api.spotify.com/v1/audio-analysis/1gzbyTeCNZkgicRGX9TXl6,210184,4
221,Bande Hain Hum Uske,Julius Packiam-Joshilay,spotify:track:1FmZHc5UXiQRb0eqjkHLP5,0.577,0.419,2,-12.126,0,0.0369,0.817,0.000127,0.0658,0.149,125.984,audio_features,1FmZHc5UXiQRb0eqjkHLP5,spotify:track:1FmZHc5UXiQRb0eqjkHLP5,https://api.spotify.com/v1/tracks/1FmZHc5UXiQRb0eqjkHLP5,https://api.spotify.com/v1/audio-analysis/1FmZHc5UXiQRb0eqjkHLP5,184633,4
222,Beparwah,Siddharth Basrur,spotify:track:5GnkmXAiUtet9Dx7sYuQAJ,0.684,0.625,1,-7.325,0,0.0339,0.00291,0.000221,0.15,0.319,112.015,audio_features,5GnkmXAiUtet9Dx7sYuQAJ,spotify:track:5GnkmXAiUtet9Dx7sYuQAJ,https://api.spotify.com/v1/tracks/5GnkmXAiUtet9Dx7sYuQAJ,https://api.spotify.com/v1/audio-analysis/5GnkmXAiUtet9Dx7sYuQAJ,357857,4
223,Main Kaun Hoon,Meghna Mishra,spotify:track:4Is8AxCVDm0Xd4fmgfern3,0.586,0.659,9,-5.279,0,0.0426,0.526,2.48e-05,0.0881,0.419,143.952,audio_features,4Is8AxCVDm0Xd4fmgfern3,spotify:track:4Is8AxCVDm0Xd4fmgfern3,https://api.spotify.com/v1/tracks/4Is8AxCVDm0Xd4fmgfern3,https://api.spotify.com/v1/audio-analysis/4Is8AxCVDm0Xd4fmgfern3,225312,4
224,Saturday Saturday,Shaarib Toshi,spotify:track:7MvQQGqYE4r0ucTarmI2Gr,0.847,0.938,8,-4.615,1,0.0974,0.149,0,0.107,0.786,130.02,audio_features,7MvQQGqYE4r0ucTarmI2Gr,spotify:track:7MvQQGqYE4r0ucTarmI2Gr,https://api.spotify.com/v1/tracks/7MvQQGqYE4r0ucTarmI2Gr,https://api.spotify.com/v1/audio-analysis/7MvQQGqYE4r0ucTarmI2Gr,210799,4
225,Befikra,Meet Bros.,spotify:track:06wTXKpDMrSp5OfB7MErpx,0.6,0.979,10,-3.513,1,0.243,0.138,0,0.1,0.453,137.06,audio_features,06wTXKpDMrSp5OfB7MErpx,spotify:track:06wTXKpDMrSp5OfB7MErpx,https://api.spotify.com/v1/tracks/06wTXKpDMrSp5OfB7MErpx,https://api.spotify.com/v1/audio-analysis/06wTXKpDMrSp5OfB7MErpx,351579,4
226,Zindagi Aa Raha Hoon Main,Atif Aslam,spotify:track:2I2NQ6nvVLKRHya5iB0rEB,0.637,0.816,1,-6.772,1,0.0357,0.0916,2.19e-06,0.169,0.536,131.0,audio_features,2I2NQ6nvVLKRHya5iB0rEB,spotify:track:2I2NQ6nvVLKRHya5iB0rEB,https://api.spotify.com/v1/tracks/2I2NQ6nvVLKRHya5iB0rEB,https://api.spotify.com/v1/audio-analysis/2I2NQ6nvVLKRHya5iB0rEB,287708,4
227,Buzz (feat. Badshah),Aastha Gill,spotify:track:3XYvdqcZrTmRntFDDbJkJd,0.663,0.551,3,-8.272,0,0.109,0.236,3.57e-05,0.0923,0.601,113.314,audio_features,3XYvdqcZrTmRntFDDbJkJd,spotify:track:3XYvdqcZrTmRntFDDbJkJd,https://api.spotify.com/v1/tracks/3XYvdqcZrTmRntFDDbJkJd,https://api.spotify.com/v1/audio-analysis/3XYvdqcZrTmRntFDDbJkJd,193414,3
228,"Nachle Na (From ""Dil Juunglee"")",Guru Randhawa,spotify:track:3jRRXK3Vx0cDsLASHkRIxW,0.839,0.741,9,-4.223,0,0.125,0.0476,0,0.0527,0.532,98.046,audio_features,3jRRXK3Vx0cDsLASHkRIxW,spotify:track:3jRRXK3Vx0cDsLASHkRIxW,https://api.spotify.com/v1/tracks/3jRRXK3Vx0cDsLASHkRIxW,https://api.spotify.com/v1/audio-analysis/3jRRXK3Vx0cDsLASHkRIxW,220799,4
229,Kaun Nachdi,Guru Randhawa,spotify:track:7r8QeC6Uy3AbIXqH7W9y0K,0.772,0.83,4,-3.981,0,0.0455,0.0357,0,0.0419,0.753,127.999,audio_features,7r8QeC6Uy3AbIXqH7W9y0K,spotify:track:7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/tracks/7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/audio-analysis/7r8QeC6Uy3AbIXqH7W9y0K,183373,4
230,Disco Disco,Benny Dayal,spotify:track:3euOpzKAHg3floSr6TgTRw,0.82,0.782,4,-4.289,0,0.0591,0.417,0,0.0831,0.853,116.978,audio_features,3euOpzKAHg3floSr6TgTRw,spotify:track:3euOpzKAHg3floSr6TgTRw,https://api.spotify.com/v1/tracks/3euOpzKAHg3floSr6TgTRw,https://api.spotify.com/v1/audio-analysis/3euOpzKAHg3floSr6TgTRw,167007,4
231,"Tere Mere (From ""Chef"")",Armaan Malik,spotify:track:4lBO4Q7Pa816Mk3ptYcYUz,0.373,0.672,4,-5.797,1,0.0326,0.154,4.28e-05,0.321,0.47,84.503,audio_features,4lBO4Q7Pa816Mk3ptYcYUz,spotify:track:4lBO4Q7Pa816Mk3ptYcYUz,https://api.spotify.com/v1/tracks/4lBO4Q7Pa816Mk3ptYcYUz,https://api.spotify.com/v1/audio-analysis/4lBO4Q7Pa816Mk3ptYcYUz,343544,4
232,Yaar Naa Miley,Yo Yo Honey Singh,spotify:track:56lHtVpvNxFSKewJKpeYc3,0.663,0.938,0,-2.894,0,0.0335,0.0102,9.01e-06,0.75,0.551,127.988,audio_features,56lHtVpvNxFSKewJKpeYc3,spotify:track:56lHtVpvNxFSKewJKpeYc3,https://api.spotify.com/v1/tracks/56lHtVpvNxFSKewJKpeYc3,https://api.spotify.com/v1/audio-analysis/56lHtVpvNxFSKewJKpeYc3,243206,4
233,Aadat Se Majboor,Salim–Sulaiman,spotify:track:7CDP4uXu6mkBDzaTOx9yTS,0.836,0.629,9,-7.812,0,0.0788,0.359,3.01e-05,0.101,0.801,115.048,audio_features,7CDP4uXu6mkBDzaTOx9yTS,spotify:track:7CDP4uXu6mkBDzaTOx9yTS,https://api.spotify.com/v1/tracks/7CDP4uXu6mkBDzaTOx9yTS,https://api.spotify.com/v1/audio-analysis/7CDP4uXu6mkBDzaTOx9yTS,277760,4
